#Time,X,Y,Z,CONF
000203.880,0.61,0.78,0.17,91
000203.980,0.62,0.77,0.18,86
000204.080,0.61,0.79,0.19,82
000204.180,0.59,0.80,0.25,57
000204.280,0.60,0.80,0.24,86
000204.380,0.61,0.78,0.24,88
000204.480,0.62,0.78,0.25,81
000204.580,0.61,0.80,0.27,70
000204.680,0.61,0.80,0.23,93
000204.780,0.61,0.80,0.27,63
000204.880,0.61,0.79,0.25,89
000204.980,0.63,0.77,0.15,92
000205.080,0.62,0.78,0.22,62
000205.180,0.62,0.80,0.23,79
000205.280,0.63,0.78,0.12,90
000205.380,0.62,0.78,0.12,92
000205.480,0.62,0.77,0.02,81
000205.580,0.63,0.77,-0.05,83
000205.680,0.64,0.77,-0.15,63
000205.780,0.65,0.77,-0.15,92
000205.880,0.63,0.79,-0.01,63
000205.990,0.62,0.79,0.06,77
000206.090,0.61,0.80,0.15,59
000206.190,0.60,0.81,0.22,60
000206.290,0.60,0.81,0.21,88
000206.390,0.61,0.80,0.09,85
000206.490,0.59,0.82,0.17,57
000206.590,0.60,0.81,0.20,82
000206.690,0.60,0.79,0.18,94
000206.790,0.60,0.80,0.19,83
000206.890,0.62,0.79,0.18,92
000206.990,0.57,0.83,0.24,50
000207.090,0.58,0.83,0.28,65
000207.190,0.60,0.81,0.26,88
000207.290,0.59,0.82,0.28,66
000207.390,0.59,0.82,0.26,85
000207.490,0.60,0.81,0.15,91
000207.590,0.60,0.80,0.18,83
000207.690,0.62,0.79,0.08,87
000207.790,0.61,0.82,0.15,61
000207.890,0.60,0.82,0.22,60
000207.990,0.61,0.81,0.27,62
000208.090,0.63,0.80,0.14,82
000208.190,0.63,0.78,0.07,94
000208.290,0.65,0.77,-0.00,88
000208.390,0.64,0.78,0.06,84
000208.490,0.63,0.81,0.14,60
000208.590,0.61,0.82,0.21,60
000208.690,0.62,0.80,0.10,86
000208.790,0.63,0.79,0.02,88
000208.890,0.64,0.76,-0.05,86
000208.990,0.64,0.76,-0.08,91
000209.090,0.64,0.76,-0.11,88
